Base.Device Id,Base.Adjusted Dt,Base.Lat,Base.Long,normalized_timestamp
KARRATHA-PERTH,06-01-2007 00:00,-20.737,116.8479,0
KARRATHA-PERTH,06-01-2007 01:00,-31.9527,115.8605,0.04
LAUNCESTON-MELBOURNE,06-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-MELBOURNE,06-01-2007 01:00,-37.8142,144.9632,0.04
LAUNCESTON-SYDNEY,06-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-SYDNEY,06-01-2007 01:00,-33.868,151.21,0.04
MELBOURNE-BURNIE,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-BURNIE,06-01-2007 01:00,-41.0558,145.9037,0.04
MELBOURNE-GOLD COAST,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-GOLD COAST,06-01-2007 01:00,-28.0001,153.431,0.04
MELBOURNE-MILDURA,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-MILDURA,06-01-2007 01:00,-34.206841,142.13649,0.04
MELBOURNE-NEWCASTLE,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-NEWCASTLE,06-01-2007 01:00,-32.9273,151.7813,0.04
MELBOURNE-PERTH,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-PERTH,06-01-2007 01:00,-31.9527,115.8605,0.04
MELBOURNE-SYDNEY,06-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-SYDNEY,06-01-2007 01:00,-33.868,151.21,0.04
PERTH-PORT HEDLAND,06-01-2007 00:00,-31.9527,115.8605,0
PERTH-PORT HEDLAND,06-01-2007 01:00,-20.3112,118.5801,0.04
PERTH-SYDNEY,06-01-2007 00:00,-31.9527,115.8605,0
PERTH-SYDNEY,06-01-2007 01:00,-33.868,151.21,0.04
SUNSHINE COAST-MELBOURNE,06-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-MELBOURNE,06-01-2007 01:00,-37.8142,144.9632,0.04
SUNSHINE COAST-SYDNEY,06-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-SYDNEY,06-01-2007 01:00,-33.868,151.21,0.04
SYDNEY-TOWNSVILLE,06-01-2007 00:00,-33.868,151.21,0
SYDNEY-TOWNSVILLE,06-01-2007 01:00,-19.25,146.8,0.04
SYDNEY-WAGGA WAGGA,06-01-2007 00:00,-33.868,151.21,0
SYDNEY-WAGGA WAGGA,06-01-2007 01:00,-35.115,147.3678,0.04
ADELAIDE-ALICE SPRINGS,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-ALICE SPRINGS,07-01-2007 01:00,-23.6984,133.8813,0.04
ADELAIDE-BRISBANE,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-BRISBANE,07-01-2007 01:00,-27.469,153.0235,0.04
ADELAIDE-CANBERRA,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-CANBERRA,07-01-2007 01:00,-35.2819,149.1289,0.04
ADELAIDE-GOLD COAST,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-GOLD COAST,07-01-2007 01:00,-28.0001,153.431,0.04
ADELAIDE-MELBOURNE,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
ADELAIDE-PERTH,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
ADELAIDE-PORT LINCOLN,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PORT LINCOLN,07-01-2007 01:00,-34.7212,135.8592,0.04
ADELAIDE-SYDNEY,07-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
ALBURY-SYDNEY,07-01-2007 00:00,-36.0805,146.9163,0
ALBURY-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
ALICE SPRINGS-SYDNEY,07-01-2007 00:00,-23.6984,133.8813,0
ALICE SPRINGS-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
BALLINA-SYDNEY,07-01-2007 00:00,-28.8635,153.562,0
BALLINA-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-CAIRNS,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CAIRNS,07-01-2007 01:00,-16.9205,145.7719,0.04
BRISBANE-CANBERRA,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CANBERRA,07-01-2007 01:00,-35.2819,149.1289,0.04
BRISBANE-DARWIN,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-DARWIN,07-01-2007 01:00,-12.461,130.841,0.04
BRISBANE-HAMILTON ISLAND,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HAMILTON ISLAND,07-01-2007 01:00,-20.35,148.95,0.04
BRISBANE-HOBART,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HOBART,07-01-2007 01:00,-42.8825,147.3281,0.04
BRISBANE-MACKAY,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MACKAY,07-01-2007 01:00,-21.142,149.1865,0.04
BRISBANE-MELBOURNE,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
BRISBANE-NEWCASTLE,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-NEWCASTLE,07-01-2007 01:00,-32.9273,151.7813,0.04
BRISBANE-PERTH,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
BRISBANE-PROSERPINE,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PROSERPINE,07-01-2007 01:00,-20.4015,148.5816,0.04
BRISBANE-ROCKHAMPTON,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-ROCKHAMPTON,07-01-2007 01:00,-23.3783,150.5134,0.04
BRISBANE-SYDNEY,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-TOWNSVILLE,07-01-2007 00:00,-27.469,153.0235,0
BRISBANE-TOWNSVILLE,07-01-2007 01:00,-19.25,146.8,0.04
BROOME-PERTH,07-01-2007 00:00,-17.9567,122.224,0
BROOME-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
CAIRNS-MELBOURNE,07-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
CAIRNS-SYDNEY,07-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
CAIRNS-TOWNSVILLE,07-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-TOWNSVILLE,07-01-2007 01:00,-19.25,146.8,0.04
CANBERRA-MELBOURNE,07-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
CANBERRA-SYDNEY,07-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
COFFS HARBOUR-SYDNEY,07-01-2007 00:00,-30.2962,153.1135,0
COFFS HARBOUR-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
DARWIN-MELBOURNE,07-01-2007 00:00,-12.461,130.841,0
DARWIN-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
DARWIN-SYDNEY,07-01-2007 00:00,-12.461,130.841,0
DARWIN-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
DEVONPORT-MELBOURNE,07-01-2007 00:00,-41.1798,146.3613,0
DEVONPORT-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
DUBBO-SYDNEY,07-01-2007 00:00,-32.2479,148.6027,0
DUBBO-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
GOLD COAST-SYDNEY,07-01-2007 00:00,-28.0001,153.431,0
GOLD COAST-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
HERVEY BAY-SYDNEY,07-01-2007 00:00,-25.2986,152.8535,0
HERVEY BAY-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
HOBART-MELBOURNE,07-01-2007 00:00,-42.8825,147.3281,0
HOBART-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
HOBART-SYDNEY,07-01-2007 00:00,-42.8825,147.3281,0
HOBART-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
KALGOORLIE-PERTH,07-01-2007 00:00,-30.7532,121.4694,0
KALGOORLIE-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
KARRATHA-PERTH,07-01-2007 00:00,-20.737,116.8479,0
KARRATHA-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
LAUNCESTON-MELBOURNE,07-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
LAUNCESTON-SYDNEY,07-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
MELBOURNE-BURNIE,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-BURNIE,07-01-2007 01:00,-41.0558,145.9037,0.04
MELBOURNE-GOLD COAST,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-GOLD COAST,07-01-2007 01:00,-28.0001,153.431,0.04
MELBOURNE-MILDURA,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-MILDURA,07-01-2007 01:00,-34.206841,142.13649,0.04
MELBOURNE-NEWCASTLE,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-NEWCASTLE,07-01-2007 01:00,-32.9273,151.7813,0.04
MELBOURNE-PERTH,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-PERTH,07-01-2007 01:00,-31.9527,115.8605,0.04
MELBOURNE-SYDNEY,07-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
PERTH-PORT HEDLAND,07-01-2007 00:00,-31.9527,115.8605,0
PERTH-PORT HEDLAND,07-01-2007 01:00,-20.3112,118.5801,0.04
PERTH-SYDNEY,07-01-2007 00:00,-31.9527,115.8605,0
PERTH-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
SUNSHINE COAST-MELBOURNE,07-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-MELBOURNE,07-01-2007 01:00,-37.8142,144.9632,0.04
SUNSHINE COAST-SYDNEY,07-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-SYDNEY,07-01-2007 01:00,-33.868,151.21,0.04
SYDNEY-TOWNSVILLE,07-01-2007 00:00,-33.868,151.21,0
SYDNEY-TOWNSVILLE,07-01-2007 01:00,-19.25,146.8,0.04
SYDNEY-WAGGA WAGGA,07-01-2007 00:00,-33.868,151.21,0
SYDNEY-WAGGA WAGGA,07-01-2007 01:00,-35.115,147.3678,0.04
ADELAIDE-ALICE SPRINGS,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-ALICE SPRINGS,08-01-2007 01:00,-23.6984,133.8813,0.04
ADELAIDE-BRISBANE,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-BRISBANE,08-01-2007 01:00,-27.469,153.0235,0.04
ADELAIDE-CANBERRA,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-CANBERRA,08-01-2007 01:00,-35.2819,149.1289,0.04
ADELAIDE-GOLD COAST,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-GOLD COAST,08-01-2007 01:00,-28.0001,153.431,0.04
ADELAIDE-MELBOURNE,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
ADELAIDE-PERTH,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
ADELAIDE-PORT LINCOLN,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PORT LINCOLN,08-01-2007 01:00,-34.7212,135.8592,0.04
ADELAIDE-SYDNEY,08-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
ALBURY-SYDNEY,08-01-2007 00:00,-36.0805,146.9163,0
ALBURY-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
ALICE SPRINGS-SYDNEY,08-01-2007 00:00,-23.6984,133.8813,0
ALICE SPRINGS-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
BALLINA-SYDNEY,08-01-2007 00:00,-28.8635,153.562,0
BALLINA-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-CAIRNS,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CAIRNS,08-01-2007 01:00,-16.9205,145.7719,0.04
BRISBANE-CANBERRA,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CANBERRA,08-01-2007 01:00,-35.2819,149.1289,0.04
BRISBANE-DARWIN,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-DARWIN,08-01-2007 01:00,-12.461,130.841,0.04
BRISBANE-HAMILTON ISLAND,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HAMILTON ISLAND,08-01-2007 01:00,-20.35,148.95,0.04
BRISBANE-HOBART,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HOBART,08-01-2007 01:00,-42.8825,147.3281,0.04
BRISBANE-MACKAY,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MACKAY,08-01-2007 01:00,-21.142,149.1865,0.04
BRISBANE-MELBOURNE,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
BRISBANE-NEWCASTLE,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-NEWCASTLE,08-01-2007 01:00,-32.9273,151.7813,0.04
BRISBANE-PERTH,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
BRISBANE-PROSERPINE,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PROSERPINE,08-01-2007 01:00,-20.4015,148.5816,0.04
BRISBANE-ROCKHAMPTON,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-ROCKHAMPTON,08-01-2007 01:00,-23.3783,150.5134,0.04
BRISBANE-SYDNEY,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-TOWNSVILLE,08-01-2007 00:00,-27.469,153.0235,0
BRISBANE-TOWNSVILLE,08-01-2007 01:00,-19.25,146.8,0.04
BROOME-PERTH,08-01-2007 00:00,-17.9567,122.224,0
BROOME-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
CAIRNS-MELBOURNE,08-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
CAIRNS-SYDNEY,08-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
CAIRNS-TOWNSVILLE,08-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-TOWNSVILLE,08-01-2007 01:00,-19.25,146.8,0.04
CANBERRA-MELBOURNE,08-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
CANBERRA-SYDNEY,08-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
COFFS HARBOUR-SYDNEY,08-01-2007 00:00,-30.2962,153.1135,0
COFFS HARBOUR-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
DARWIN-MELBOURNE,08-01-2007 00:00,-12.461,130.841,0
DARWIN-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
DARWIN-SYDNEY,08-01-2007 00:00,-12.461,130.841,0
DARWIN-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
DEVONPORT-MELBOURNE,08-01-2007 00:00,-41.1798,146.3613,0
DEVONPORT-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
DUBBO-SYDNEY,08-01-2007 00:00,-32.2479,148.6027,0
DUBBO-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
GOLD COAST-SYDNEY,08-01-2007 00:00,-28.0001,153.431,0
GOLD COAST-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
HERVEY BAY-SYDNEY,08-01-2007 00:00,-25.2986,152.8535,0
HERVEY BAY-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
HOBART-MELBOURNE,08-01-2007 00:00,-42.8825,147.3281,0
HOBART-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
HOBART-SYDNEY,08-01-2007 00:00,-42.8825,147.3281,0
HOBART-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
KALGOORLIE-PERTH,08-01-2007 00:00,-30.7532,121.4694,0
KALGOORLIE-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
KARRATHA-PERTH,08-01-2007 00:00,-20.737,116.8479,0
KARRATHA-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
LAUNCESTON-MELBOURNE,08-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
LAUNCESTON-SYDNEY,08-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
MELBOURNE-BURNIE,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-BURNIE,08-01-2007 01:00,-41.0558,145.9037,0.04
MELBOURNE-GOLD COAST,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-GOLD COAST,08-01-2007 01:00,-28.0001,153.431,0.04
MELBOURNE-MILDURA,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-MILDURA,08-01-2007 01:00,-34.206841,142.13649,0.04
MELBOURNE-NEWCASTLE,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-NEWCASTLE,08-01-2007 01:00,-32.9273,151.7813,0.04
MELBOURNE-PERTH,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-PERTH,08-01-2007 01:00,-31.9527,115.8605,0.04
MELBOURNE-SYDNEY,08-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
PERTH-PORT HEDLAND,08-01-2007 00:00,-31.9527,115.8605,0
PERTH-PORT HEDLAND,08-01-2007 01:00,-20.3112,118.5801,0.04
PERTH-SYDNEY,08-01-2007 00:00,-31.9527,115.8605,0
PERTH-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
SUNSHINE COAST-MELBOURNE,08-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-MELBOURNE,08-01-2007 01:00,-37.8142,144.9632,0.04
SUNSHINE COAST-SYDNEY,08-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-SYDNEY,08-01-2007 01:00,-33.868,151.21,0.04
SYDNEY-TOWNSVILLE,08-01-2007 00:00,-33.868,151.21,0
SYDNEY-TOWNSVILLE,08-01-2007 01:00,-19.25,146.8,0.04
SYDNEY-WAGGA WAGGA,08-01-2007 00:00,-33.868,151.21,0
SYDNEY-WAGGA WAGGA,08-01-2007 01:00,-35.115,147.3678,0.04
ADELAIDE-ALICE SPRINGS,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-ALICE SPRINGS,09-01-2007 01:00,-23.6984,133.8813,0.04
ADELAIDE-BRISBANE,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-BRISBANE,09-01-2007 01:00,-27.469,153.0235,0.04
ADELAIDE-CANBERRA,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-CANBERRA,09-01-2007 01:00,-35.2819,149.1289,0.04
ADELAIDE-GOLD COAST,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-GOLD COAST,09-01-2007 01:00,-28.0001,153.431,0.04
ADELAIDE-MELBOURNE,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
ADELAIDE-PERTH,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
ADELAIDE-PORT LINCOLN,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-PORT LINCOLN,09-01-2007 01:00,-34.7212,135.8592,0.04
ADELAIDE-SYDNEY,09-01-2007 00:00,-34.9329,138.5998,0
ADELAIDE-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
ALBURY-SYDNEY,09-01-2007 00:00,-36.0805,146.9163,0
ALBURY-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
ALICE SPRINGS-SYDNEY,09-01-2007 00:00,-23.6984,133.8813,0
ALICE SPRINGS-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
BALLINA-SYDNEY,09-01-2007 00:00,-28.8635,153.562,0
BALLINA-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-CAIRNS,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CAIRNS,09-01-2007 01:00,-16.9205,145.7719,0.04
BRISBANE-CANBERRA,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-CANBERRA,09-01-2007 01:00,-35.2819,149.1289,0.04
BRISBANE-DARWIN,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-DARWIN,09-01-2007 01:00,-12.461,130.841,0.04
BRISBANE-HAMILTON ISLAND,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HAMILTON ISLAND,09-01-2007 01:00,-20.35,148.95,0.04
BRISBANE-HOBART,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-HOBART,09-01-2007 01:00,-42.8825,147.3281,0.04
BRISBANE-MACKAY,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MACKAY,09-01-2007 01:00,-21.142,149.1865,0.04
BRISBANE-MELBOURNE,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
BRISBANE-NEWCASTLE,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-NEWCASTLE,09-01-2007 01:00,-32.9273,151.7813,0.04
BRISBANE-PERTH,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
BRISBANE-PROSERPINE,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-PROSERPINE,09-01-2007 01:00,-20.4015,148.5816,0.04
BRISBANE-ROCKHAMPTON,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-ROCKHAMPTON,09-01-2007 01:00,-23.3783,150.5134,0.04
BRISBANE-SYDNEY,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
BRISBANE-TOWNSVILLE,09-01-2007 00:00,-27.469,153.0235,0
BRISBANE-TOWNSVILLE,09-01-2007 01:00,-19.25,146.8,0.04
BROOME-PERTH,09-01-2007 00:00,-17.9567,122.224,0
BROOME-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
CAIRNS-MELBOURNE,09-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
CAIRNS-SYDNEY,09-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
CAIRNS-TOWNSVILLE,09-01-2007 00:00,-16.9205,145.7719,0
CAIRNS-TOWNSVILLE,09-01-2007 01:00,-19.25,146.8,0.04
CANBERRA-MELBOURNE,09-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
CANBERRA-SYDNEY,09-01-2007 00:00,-35.2819,149.1289,0
CANBERRA-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
COFFS HARBOUR-SYDNEY,09-01-2007 00:00,-30.2962,153.1135,0
COFFS HARBOUR-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
DARWIN-MELBOURNE,09-01-2007 00:00,-12.461,130.841,0
DARWIN-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
DARWIN-SYDNEY,09-01-2007 00:00,-12.461,130.841,0
DARWIN-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
DEVONPORT-MELBOURNE,09-01-2007 00:00,-41.1798,146.3613,0
DEVONPORT-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
DUBBO-SYDNEY,09-01-2007 00:00,-32.2479,148.6027,0
DUBBO-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
GOLD COAST-SYDNEY,09-01-2007 00:00,-28.0001,153.431,0
GOLD COAST-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
HERVEY BAY-SYDNEY,09-01-2007 00:00,-25.2986,152.8535,0
HERVEY BAY-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
HOBART-MELBOURNE,09-01-2007 00:00,-42.8825,147.3281,0
HOBART-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
HOBART-SYDNEY,09-01-2007 00:00,-42.8825,147.3281,0
HOBART-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
KALGOORLIE-PERTH,09-01-2007 00:00,-30.7532,121.4694,0
KALGOORLIE-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
KARRATHA-PERTH,09-01-2007 00:00,-20.737,116.8479,0
KARRATHA-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
LAUNCESTON-MELBOURNE,09-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
LAUNCESTON-SYDNEY,09-01-2007 00:00,-41.4341,147.1373,0
LAUNCESTON-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
MELBOURNE-BURNIE,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-BURNIE,09-01-2007 01:00,-41.0558,145.9037,0.04
MELBOURNE-GOLD COAST,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-GOLD COAST,09-01-2007 01:00,-28.0001,153.431,0.04
MELBOURNE-MILDURA,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-MILDURA,09-01-2007 01:00,-34.206841,142.13649,0.04
MELBOURNE-NEWCASTLE,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-NEWCASTLE,09-01-2007 01:00,-32.9273,151.7813,0.04
MELBOURNE-PERTH,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-PERTH,09-01-2007 01:00,-31.9527,115.8605,0.04
MELBOURNE-SYDNEY,09-01-2007 00:00,-37.8142,144.9632,0
MELBOURNE-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
PERTH-PORT HEDLAND,09-01-2007 00:00,-31.9527,115.8605,0
PERTH-PORT HEDLAND,09-01-2007 01:00,-20.3112,118.5801,0.04
PERTH-SYDNEY,09-01-2007 00:00,-31.9527,115.8605,0
PERTH-SYDNEY,09-01-2007 01:00,-33.868,151.21,0.04
SUNSHINE COAST-MELBOURNE,09-01-2007 00:00,-26.6524,153.0882,0
SUNSHINE COAST-MELBOURNE,09-01-2007 01:00,-37.8142,144.9632,0.04
